id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,fplid,xG90,npxG90,xA90
757,Jeffrey Schlupp,25,1307,2,2.0000533387064934,3,2.5456837937235828,17,17,2,0,M S,Crystal Palace,2,2.0000533387064934,5.00355732627213,3.3544457349926238,142,0.1377236422980753,0.1377236422980753,0.17529574708119544
766,Jamaal Lascelles,19,1633,2,0.7653548326343298,0,0.06688277795910835,16,2,4,0,D,Newcastle United,2,0.7653548326343298,2.606449857354164,2.349907726049423,328,0.04218122163936906,0.04218122163936906,0.0036861298324064613
770,Ayoze Pérez,23,1228,2,3.7043041288852687,1,1.2486064918339252,29,23,1,0,F M S,Leicester,2,3.7043041288852687,9.470147604122758,6.689615219831468,229,0.27148808762188453,0.27148808762188453,0.0915102477728447
771,Georginio Wijnaldum,36,2790,2,2.745783071964979,0,1.547764607705176,30,19,1,0,M S,Liverpool,2,2.745783071964979,12.89345830399543,9.634354272857307,243,0.08857364748274127,0.08857364748274127,0.04992789057113471
782,Ben Chilwell,25,2116,2,2.0178281869739294,5,2.1312654130160813,22,25,3,0,D M,Chelsea,2,2.0178281869739294,9.373481988906859,7.338771179318428,232,0.0858244502966227,0.0858244502966227,0.09064928505266885
790,Nathan Redmond,27,1609,2,3.686191095039249,3,2.987433794885874,41,22,1,0,F M S,Southampton,2,3.686191095039249,8.484365411102774,3.182593114674092,365,0.20618843912587473,0.20618843912587473,0.16710319548771202
807,Jonny Evans,28,2483,2,1.8557127667590976,2,0.5386310797184706,8,10,7,0,D,Leicester,2,1.8557127667590976,8.730609510093927,7.94296670332551,219,0.06726304833198501,0.06726304833198501,0.019523478523826965
900,Adama Traoré,35,2514,2,1.919874908402562,2,5.2280813371762624,39,54,4,0,D F M S,Wolverhampton Wanderers,2,1.919874908402562,9.32487825024873,3.006398070603609,465,0.06873060531274088,0.06873060531274088,0.18716281636669196
1024,Tyrone Mings,34,3014,2,2.0616126153618097,2,0.376271465793252,19,7,4,1,D,Aston Villa,2,2.0616126153618097,6.473169055767357,6.2492685886099935,41,0.06156109335851456,0.06156109335851456,0.011235710657396376
1621,Marcos Alonso,13,962,2,1.8240782842040064,0,1.7216993779875338,22,15,2,0,D S,Chelsea,2,1.8240782842040064,4.643395733088255,2.5364236235618587,104,0.17065181453052036,0.17065181453052036,0.16107374638137012
1654,Ben Mee,29,2605,2,1.334218674339354,0,0.8052035262808204,20,7,3,0,D,Burnley,2,1.334218674339354,1.7222483651712537,1.6198731064796448,88,0.04609584671421953,0.04609584671421953,0.027818931810085927
1663,Johann Berg Gudmundsson,20,1189,2,1.5160467196255922,0,0.9011156484484673,18,9,2,0,M S,Burnley,2,1.5160467196255922,3.1825927756726737,0.9701240016147494,90,0.11475542873532658,0.11475542873532658,0.06820892208609088
1678,Michy Batshuayi,18,706,2,1.3631451642140746,1,1.6547212526202202,12,9,0,0,F S,Crystal Palace,2,1.3631451642140746,3.7080068737268452,1.4757320675998926,108,0.17377204642955627,0.17377204642955627,0.21094180274195443
1687,Harry Maguire,34,3049,2,1.4843367198482156,1,0.2909430041909218,36,7,11,0,D,Manchester United,2,1.4843367198482156,13.127003896981478,13.018347103148699,298,0.043814465328415673,0.043814465328415673,0.008588019146337474
1726,Abdoulaye Doucouré,27,2319,2,2.3695230297744274,3,2.3816163092851643,18,20,6,0,M,Everton,2,2.3695230297744274,10.200572382658722,6.57883994653821,512,0.09196079028878762,0.09196079028878762,0.09243012843280068
1737,Matt Phillips,31,1643,2,2.832810469903052,1,3.0971188824623823,20,23,1,0,M S,West Bromwich Albion,2,2.832810469903052,6.652038806118071,2.3916541822254658,411,0.15517525398129925,0.15517525398129925,0.16965349934364846
1746,Jeff Hendrick,21,1427,2,1.107993796467781,1,1.4332300974056125,10,6,1,1,M S,Newcastle United,2,1.107993796467781,3.6056416034698486,1.3866964289918542,485,0.06988047770294344,0.06988047770294344,0.09039292835774711
1791,Trent Alexander-Arnold,34,2860,2,2.4622328998520966,7,8.382034633308647,51,73,1,0,D S,Liverpool,2,2.4622328998520966,21.7634123750031,16.389540641568598,259,0.07748285349184919,0.07748285349184919,0.2637703206285938
2379,João Cancelo,27,2300,2,1.8656360246241093,3,5.177640126086772,35,45,5,0,D M S,Manchester City,2,1.8656360246241093,17.55512422323227,13.929943516850471,277,0.07300314878963905,0.07300314878963905,0.2026033092816563
2496,Rodrigo Hernandez,32,2629,2,2.5386035582050686,2,2.3353825602680445,31,33,5,0,M S,Manchester City,1,1.7774347001686692,19.415567137300968,17.524068512022495,286,0.08690540899142493,0.06084789768550027,0.07994843302553215
3203,Issa Diop,16,1377,2,0.9535309672355652,0,0.017779581248760223,3,1,3,0,D S,West Ham,2,0.9535309672355652,2.147920772433281,1.8317234739661217,451,0.062322285440233015,0.062322285440233015,0.001162064133905897
3288,Thiago Silva,21,1758,2,1.1294592134654522,0,0.24874140694737434,10,4,3,1,D,Chelsea,2,1.1294592134654522,6.971579289063811,6.765640648081899,220,0.05782214403406751,0.05782214403406751,0.012734201720855341
3389,Benjamin Mendy,13,955,2,0.33414089120924473,1,0.30143974348902697,6,5,2,0,D M S,Manchester City,2,0.33414089120924473,2.7691368013620377,2.3486025109887123,274,0.03148971749615919,0.03148971749615919,0.02840793394137427
3600,Serge Aurier,19,1619,2,1.475271712988615,3,3.719394445419312,15,17,0,0,D M,Tottenham,2,1.475271712988615,8.711731988936663,5.293095897883177,389,0.08201016316798973,0.08201016316798973,0.20676065477933175
3635,Bernardo Silva,25,1998,2,3.59881341829896,6,4.761987814679743,28,26,4,0,F M S,Manchester City,2,3.59881341829896,16.802652413025502,10.343783980235457,220,0.1621087125359892,0.1621087125359892,0.21450395561620464
4490,Semi Ajayi,31,2593,2,1.096001971513033,0,0.4897350557148457,11,6,3,1,D S,West Bromwich Albion,2,1.096001971513033,3.881391543895006,3.0229720808565617,419,0.038040947719310825,0.038040947719310825,0.016998131513434676
5584,Aaron Wan-Bissaka,33,2970,2,0.9324539508670568,4,2.2690164875239134,7,29,3,0,D,Manchester United,2,0.9324539508670568,11.9488280788064,9.528408920392394,313,0.028256180329304752,0.028256180329304752,0.06875807537951252
5613,Gabriel,21,1814,2,1.5506375255063176,0,0.05609598755836487,15,2,2,1,D S,Arsenal,2,1.5506375255063176,5.212809808552264,5.198376424610616,494,0.0769335045730808,0.0769335045730808,0.002783152635200021
6027,Jairo Riedewald,31,1708,2,0.5630812272429466,0,0.8817399349063635,8,10,3,0,M S,Crystal Palace,2,0.5630812272429466,3.495763400569558,2.333950502797961,144,0.02967055647064707,0.02967055647064707,0.04646170617188098
6049,Solly March,21,1684,2,1.7836019955575466,1,1.67881984077394,22,27,0,0,D M S,Brighton,2,1.7836019955575466,8.322110306471586,5.6805490497499695,65,0.09532314703098527,0.09532314703098527,0.08972315063518682
6063,Jacob Murphy,24,1431,2,1.4240319151431322,2,2.4570125602185726,28,16,3,0,D M S,Newcastle United,2,1.4240319151431322,6.377471310086548,3.4265878750011325,497,0.08956175566937938,0.08956175566937938,0.15452909183764607
6157,Timothy Castagne,25,2169,2,1.6002665907144549,3,2.306962532922625,8,21,1,0,D M,Leicester,2,1.6002665907144549,8.053708927705884,6.214018162339926,498,0.0664011033491475,0.0664011033491475,0.09572458642832468
6456,Callum Hudson-Odoi,23,1048,2,1.3696892522275448,3,3.104141779243946,23,31,0,0,D F M S,Chelsea,2,1.3696892522275448,7.824358187615871,5.499199015088379,122,0.11762598540122045,0.11762598540122045,0.2665770611946137
6482,Eddie Nketiah,17,405,2,2.0220986977219577,1,0.7423548772931099,12,8,0,0,F S,Arsenal,2,2.0220986977219577,2.0772803630679846,0.22055049240589145,22,0.44935526616043503,0.44935526616043503,0.16496775050957999
6521,Yerry Mina,23,1851,2,1.7137870863080025,0,0.019598973914980892,15,1,2,0,D S,Everton,2,1.7137870863080025,4.13946327380836,4.039041114971043,162,0.08332838345095636,0.08332838345095636,0.0009529484885728148
6756,Dwight McNeil,34,2912,2,0.9871610309928656,5,5.1336836386472,24,44,1,0,M S,Burnley,2,0.9871610309928656,6.7490688282996425,3.500801777467132,100,0.03050978461173005,0.03050978461173005,0.15866467289775
7230,Emile Smith Rowe,18,1292,2,1.5921600051224232,4,3.449013853445649,13,23,0,0,M S,Arsenal,2,1.5921600051224232,8.82690954208374,5.0794417411088935,23,0.11090897868499851,0.11090897868499851,0.24025638297996008
7722,Trézéguet,21,1175,2,3.9790354687720537,1,2.147567750886082,35,13,0,0,F M S,Aston Villa,2,3.9790354687720537,7.027209060266613,1.9039327781647444,40,0.30477718484211475,0.30477718484211475,0.16449455113169992
7726,Ezri Konsa Ngoyo,34,3012,2,3.26701245456934,0,0.09317662566900252,21,2,3,0,D S,Aston Villa,2,3.26701245456934,3.081489134579897,3.0338830836117268,46,0.09761989406083685,0.09761989406083685,0.0027841621215837407
7753,James Justin,23,2070,2,1.517483089119196,1,2.0591362714767456,9,19,4,0,D,Leicester,2,1.517483089119196,7.665663853287697,5.5050361193716535,239,0.06597752561387808,0.06597752561387808,0.0895276639772498
7991,Aaron Connolly,16,755,2,4.412463581189512,1,0.1498970314860344,22,5,0,0,F M S,Brighton,2,4.412463581189512,4.7209313195198765,0.19122542813420296,78,0.5259890361682862,0.5259890361682862,0.017868520309593502
8722,Ezgjan Alioski,34,2295,2,1.698563284240663,3,3.2823622757568955,24,26,7,0,D M S,Leeds,2,1.698563284240663,13.090387817937883,9.396752534899859,201,0.06661032487218287,0.06661032487218287,0.12872008924536846
8992,Hakim Ziyech,22,1154,2,1.967260705307126,3,4.038946118205787,34,32,3,0,F M S,Chelsea,2,1.967260705307126,6.754871517419815,3.2456804635003214,114,0.1534258782301918,0.1534258782301918,0.3149957977803473
9040,Conor Gallagher,28,2349,2,1.542326157912612,2,1.2152514215558767,29,18,10,0,M S,West Bromwich Albion,2,1.542326157912612,4.937250528484583,3.0024961419403557,544,0.059092956241862525,0.059092956241862525,0.04656135714773474
9205,Jayden Bogle,15,1019,2,1.8339664191007612,0,0.2085538413375616,16,4,2,0,D M S,Sheffield United,2,1.8339664191007612,2.587647929787636,1.365645308047533,510,0.16197936969486604,0.16197936969486604,0.01841986822412222
204,Granit Xhaka,29,2438,1,0.711672673933208,2,1.3341607823967934,18,14,7,1,D M S,Arsenal,1,0.711672673933208,12.773185357451439,11.757461888715625,9,0.026271755805573716,0.026271755805573716,0.04925121838216218
229,Thiago Alcántara,22,1685,1,0.797831722535193,0,2.2619220800697803,20,29,4,0,M S,Liverpool,1,0.797831722535193,9.78455618955195,8.513763239607215,531,0.04261415728674622,0.04261415728674622,0.1208148292025402
332,Joel Matip,10,701,1,0.7844753786921501,2,1.1802754700183868,5,3,2,0,D S,Liverpool,1,0.7844753786921501,4.383128449320793,4.383128449320793,246,0.10071723834849289,0.10071723834849289,0.15153322724915094
486,Adam Lallana,28,1492,1,1.6143059041351082,1,2.628757566213608,22,25,0,0,F M S,Brighton,1,1.6143059041351082,9.433797311037779,5.588132064789534,54,0.09737770199206416,0.09737770199206416,0.15857116686275113
492,Héctor Bellerín,25,2098,1,0.8602298125624657,2,2.1715124365873635,15,21,8,0,D S,Arsenal,1,0.8602298125624657,8.059892222285269,6.266995819285513,11,0.036902136859209685,0.036902136859209685,0.09315353636456755
496,Mohamed Elneny,22,1450,1,0.4756157984957099,0,0.2569417227059603,9,4,2,0,M S,Arsenal,1,0.4756157984957099,4.8202101178467265,4.2756173834204665,526,0.029520980596285443,0.029520980596285443,0.015948106926576847
500,Alex Iwobi,29,1505,1,0.8436320181936026,2,2.155348900705576,15,16,0,0,D F M S,Everton,1,0.8436320181936026,7.218916330486536,4.475584605708717,159,0.050449755240813444,0.050449755240813444,0.12889129638770885
512,Scott Dann,15,1350,1,0.5482887476682663,0,0.01761283539235592,4,1,1,0,D,Crystal Palace,1,0.5482887476682663,1.185210364870727,1.1675975276157258,486,0.03655258317788442,0.03655258317788442,0.0011741890261570613
532,Cheikhou Kouyaté,34,2946,1,0.823928102850914,0,0.8307871054857969,7,8,4,0,D M S,Crystal Palace,1,0.823928102850914,4.6342215184122315,4.420397588983177,133,0.025170919639029957,0.025170919639029957,0.02538046147105286
535,Manuel Lanzini,17,548,1,0.971056749112904,1,1.0017921943217516,12,11,1,0,M S,West Ham,1,0.971056749112904,3.2326612928882237,1.5795049192383883,439,0.15948012302949152,0.15948012302949152,0.16452791512583512
537,Andy Carroll,17,368,1,0.6033168490976095,0,0.06301983259618282,13,2,1,0,F S,Newcastle United,1,0.6033168490976095,0.9890148416161536,0.542128044180572,320,0.14755031635539365,0.14755031635539365,0.015412459058849061
579,Nathan Aké,10,802,1,0.505318071693182,0,0.017229333519935608,3,1,4,0,D S,Manchester City,1,0.505318071693182,4.211258716881275,4.19402938336134,279,0.0567065167735491,0.0567065167735491,0.0019334663551049934
605,Jordan Henderson,21,1710,1,1.1357975732535124,1,1.483708567917347,14,14,0,0,D M S,Liverpool,1,1.1357975732535124,11.4943608045578,10.461347930133345,244,0.0597788196449217,0.0597788196449217,0.07808992462722879
638,Kyle Walker,23,1854,1,0.20440490636974573,1,0.4997862335294485,10,8,1,0,D S,Manchester City,1,0.20440490636974573,9.922638569027184,9.5248671323061,270,0.009922568270376006,0.009922568270376006,0.024261467647060605
639,Toby Alderweireld,23,2063,1,0.5936516616493464,0,0.9680300909094512,9,8,2,0,D,Tottenham,1,0.5936516616493464,5.743025787174702,5.6997438594698915,386,0.02589852135164381,0.02589852135164381,0.04223107522144964
644,Erik Lamela,23,683,1,1.2894129827618601,0,0.8058319715783,21,8,4,1,F M S,Tottenham,1,1.2894129827618601,4.192472445778549,2.8287977334111933,387,0.16990800651327587,0.16990800651327587,0.10618576492246999
672,Jordan Ayew,31,1999,1,2.4715341944247484,3,0.8223461555317044,25,13,3,0,F M S,Crystal Palace,1,2.4715341944247484,5.268271958455443,2.650574215687812,140,0.11127467608715726,0.11127467608715726,0.03702408904344842
681,César Azpilicueta,24,2009,1,0.4808743447065354,2,1.7908774474635718,10,23,4,0,D S,Chelsea,1,0.4808743447065354,12.425163723528385,10.980681341141462,102,0.021542404690686006,0.021542404690686006,0.08022845707900521
688,Ruben Loftus-Cheek,29,1919,1,3.3300087321549654,0,1.2082952037453651,35,16,3,0,F M S,"Chelsea,Fulham",1,3.3300087321549654,7.427220126613975,3.595926506444812,115,0.15617550072639233,0.15617550072639233,0.05666835244246111
699,Gary Cahill,18,1620,1,0.365120604634285,1,0.5383933335542679,9,7,3,0,D,Crystal Palace,1,0.365120604634285,2.1898415889590983,2.0231166798621416,125,0.020284478035238054,0.020284478035238054,0.02991074075301488
700,Willian,25,1413,1,1.8349476363509891,5,3.591709714382887,20,32,0,0,F M S,Arsenal,1,1.8349476363509891,7.1101691015064725,3.81557472795248,478,0.11687564562745154,0.11687564562745154,0.22877131938744502
743,Dwight Gayle,16,420,1,2.5704224556684494,1,0.24077573977410796,15,5,0,0,F S,Newcastle United,1,2.5704224556684494,2.974044878035784,0.4850310273468494,329,0.5508048119289534,0.5508048119289534,0.05159480138016599
753,Marc Albrighton,29,1580,1,1.2220252696424725,5,3.969653956592083,20,37,2,0,D M S,Leicester,1,1.2220252696424725,7.9262490682303905,5.075988046824931,221,0.06960903434672311,0.06960903434672311,0.22611952917296674
759,Daniel Amartey,12,714,1,0.5421722754836082,0,0.0,3,0,2,0,D S,Leicester,1,0.5421722754836082,2.5317332670092583,2.4568762108683586,227,0.06834104312818591,0.06834104312818591,0.0
769,Jonjo Shelvey,28,2437,1,1.7479626275599005,3,2.5451625548303127,38,35,7,0,M S,Newcastle United,1,1.7479626275599005,8.758652210235597,7.062370240688324,321,0.06455340027919206,0.06455340027919206,0.09399451371962582
775,Andros Townsend,32,2075,1,2.074773989617825,4,3.2889271154999733,31,35,0,0,F M S,Crystal Palace,1,2.074773989617825,6.87011593580246,3.588416300714016,137,0.08999019714005023,0.08999019714005023,0.14265226043132415
789,Robbie Brady,19,1061,1,0.7830975204706192,1,0.9085823297500609,16,7,3,0,M S,Burnley,1,0.7830975204706192,2.6775898784399037,1.5309140160679815,95,0.06642674537451058,0.06642674537451058,0.07707107415410507
833,Virgil van Dijk,5,370,1,0.5533826053142548,0,0.0,4,0,1,0,D,Liverpool,1,0.5533826053142548,1.409594252705574,1.2884346395730972,250,0.13460657967103495,0.13460657967103495,0.0
842,Oriol Romeu,20,1748,1,0.4458271581679583,1,1.5368066392838955,14,14,6,0,M,Southampton,1,0.4458271581679583,6.115794092416762,4.9412069991230965,364,0.022954487548693506,0.022954487548693506,0.07912619996312964
844,Jay Rodriguez,30,1220,1,2.851278400048613,2,1.2109192460775375,30,6,3,0,F M S,Burnley,1,2.851278400048613,4.231583966873586,0.9134316276758908,86,0.2103402098396518,0.2103402098396518,0.0893301083171954
853,Paul Dummett,13,1074,1,0.36373016238212585,0,0.15713378880172968,1,3,2,0,D S,Newcastle United,1,0.36373016238212585,2.9597830809652805,2.8506076745688915,331,0.030480181205206076,0.030480181205206076,0.01316763593310584
875,Ciaran Clark,22,1895,1,0.6622023619711399,0,0.14438940957188606,8,2,3,0,D S,Newcastle United,1,0.6622023619711399,2.862961159087717,2.862961159087717,324,0.03145024410417023,0.03145024410417023,0.006857544517925987
985,Mason Holgate,26,2207,1,1.2981890868395567,0,0.5551564954221249,5,7,8,0,D M S,Everton,1,1.2981890868395567,3.670806651934981,3.2289194166660313,165,0.05293929216835528,0.05293929216835528,0.022638914629810256
1006,Luke Shaw,31,2569,1,0.6670712400227785,5,6.471944944933058,10,72,7,0,D S,Manchester United,1,0.6670712400227785,12.670126754790545,9.948366329073906,300,0.02336956465630598,0.02336956465630598,0.2267322090478689
1053,Keinan Davis,15,240,1,1.2687745057046411,1,0.684618379920721,9,6,0,0,F S,Aston Villa,1,1.2687745057046411,1.9646082073450089,0.3350833458825946,50,0.47579043963924045,0.47579043963924045,0.2567318924702704
1234,Dennis Praet,15,730,1,0.4389684200286865,1,1.215856321156025,8,7,0,0,M S,Leicester,1,0.4389684200286865,2.111918879672885,1.291694002225995,225,0.054119394250112036,0.054119394250112036,0.14990009438909896
1257,Alisson,31,2790,1,0.1076817587018013,0,0.0,1,0,1,0,GK,Liverpool,1,0.1076817587018013,3.0880617368966337,3.0880617368966337,252,0.003473605119412945,0.003473605119412945,0.0
1299,Mario Lemina,27,1616,1,1.2240078952163458,0,1.126126805320382,17,12,4,0,M S,Fulham,1,1.2240078952163458,4.8899751622229815,3.2317787259817123,493,0.06816875654051431,0.06816875654051431,0.06271745821710048
1545,Emil Krafth,14,1133,1,0.15091243758797646,0,0.4345151521265507,7,6,4,0,D S,Newcastle United,1,0.15091243758797646,2.9795550499111414,2.4956987239420414,333,0.011987748793396188,0.011987748793396188,0.03451576671790782
1652,Matthew Lowton,32,2880,1,0.7167112585157156,1,2.484189420938492,19,25,5,0,D,Burnley,1,0.7167112585157156,5.875365618616343,3.1309235366061334,92,0.022397226828616112,0.022397226828616112,0.07763091940432787
1665,James Tarkowski,34,3060,1,2.974333734251559,0,0.9441509172320366,22,12,6,0,D,Burnley,1,2.974333734251559,2.6662405347451568,2.478173983283341,81,0.08748040394857526,0.08748040394857526,0.027769144624471664
1676,David Luiz,20,1410,1,0.6695670261979103,0,0.5240254849195479,15,2,1,1,D S,Arsenal,1,0.6695670261979103,4.749538991600276,4.6290082819759855,3,0.04273832082114321,0.04273832082114321,0.03344843520763072
1688,Andrew Robertson,36,3211,1,1.3787015434354544,5,6.218768032267691,17,57,2,0,D,Liverpool,1,1.3787015434354544,18.52611388638616,14.594886539503932,255,0.0386431450978483,0.0386431450978483,0.17430368200065155
1736,Oliver McBurnie,23,1306,1,3.552993312478065,0,1.0542655810713768,30,15,2,0,F S,Sheffield United,1,3.552993312478065,6.1072307620197535,2.6019217725843187,357,0.24484639978792178,0.24484639978792178,0.07265229884871663
1738,Hal Robson-Kanu,17,403,1,0.9348991252481936,0,0.17782559990882876,7,3,2,0,F S,West Bromwich Albion,1,0.9348991252481936,1.7183711044490335,0.6344092078506947,408,0.20878640514227648,0.20878640514227648,0.03971291313100394
2163,Diego Llorente,14,1161,1,0.8911787704564631,0,0.4612301886081696,7,4,1,0,D S,Leeds,1,0.8911787704564631,3.133223626762629,2.109321966767311,549,0.06908362561678008,0.06908362561678008,0.03575427818667981
2361,Willian José,15,1037,1,1.346107054501772,0,1.2711053034290671,18,12,0,0,F S,Wolverhampton Wanderers,1,1.346107054501772,1.988048739731312,0.7192589566111565,478,0.11682703462406892,0.11682703462406892,0.11031772160908009
2517,Martin Odegaard,12,757,1,0.5720767863094807,0,0.9146237708628178,13,15,0,0,M S,Arsenal,1,0.5720767863094807,4.244013585150242,3.2705796509981155,429,0.06801441316757366,0.06801441316757366,0.10873994633771941
3422,João Moutinho,31,2376,1,0.4832965265959501,1,1.5043837409466505,13,40,3,1,M S,Wolverhampton Wanderers,1,0.4832965265959501,6.838486636057496,6.0755560612306,454,0.01830668661348296,0.01830668661348296,0.05698423261161555
3585,Said Benrahma,28,1286,1,2.3620709301903844,5,4.082232658751308,33,25,0,0,M S,West Ham,1,2.3620709301903844,9.18790174368769,3.729493269696832,587,0.16530822995111555,0.16530822995111555,0.285692798823964
4391,Darnell Furlong,33,2746,1,1.8183430703356864,3,2.4408613704144955,24,16,5,0,D M S,West Bromwich Albion,1,1.8183430703356864,5.998339271172881,3.3740223851054907,422,0.059596094803427445,0.059596094803427445,0.07999909808350494
5256,Oliver Burke,25,1272,1,2.6037612967193127,1,2.620451843366027,25,15,2,0,F S,Sheffield United,1,2.6037612967193127,6.119541306048633,1.053120244294405,424,0.18422839363580043,0.18422839363580043,0.18540932854004907
5264,Caglar Söyüncü,21,1622,1,0.5035636425018309,0,0.3269749563187361,9,7,2,0,D S,Leicester,1,0.5035636425018309,7.390434857457876,7.36866756901145,238,0.027941262530927734,0.027941262530927734,0.01814287673778437
5545,Wilfred Ndidi,24,2001,1,0.5960319405421615,3,1.0372258638963103,16,15,5,0,D M S,Leicester,1,0.5960319405421615,9.914852710440757,8.706745812669396,236,0.026808033307743392,0.026808033307743392,0.04665183795635579
5549,Luka Milivojevic,31,2374,1,2.213461100589484,1,1.7734643053263426,19,21,8,1,M S,Crystal Palace,0,0.6911234031431377,6.367301893886179,5.705257058143616,138,0.08391385806784059,0.02620097147551912,0.06723327189526994
5553,Declan Rice,30,2700,1,1.7966618482023478,1,1.930445559322834,25,22,2,0,M,West Ham,0,1.0354929808527231,10.14833010919392,9.08058218844235,448,0.059888728273411594,0.03451643269509077,0.06434818531076113
5609,Yves Bissouma,34,2941,1,1.0041651809588077,0,1.0604799948632715,39,15,8,1,M S,Brighton,1,1.0041651809588077,9.215472783893349,7.779535623267293,76,0.03072929829523723,0.03072929829523723,0.032452635000916163
5681,Giovani Lo Celso,18,955,1,1.525260753929615,1,1.1966523025184872,15,15,5,0,M S,Tottenham,1,1.525260753929615,5.273323446512221,3.312727394513786,403,0.14374185115567054,0.14374185115567054,0.11277351542059041
5735,Jean-Philippe Mateta,7,213,1,0.32543088495731354,0,0.016295328736305237,4,1,0,0,F S,Crystal Palace,1,0.32543088495731354,0.3973565027117729,0.13605083525180814,641,0.13750600772844235,0.13750600772844235,0.006885350170269818
6042,Jan Bednarek,35,3021,1,0.4476903490722179,1,1.15994737111032,9,5,4,1,D,Southampton,1,0.4476903490722179,7.938710702583194,7.884195936843753,376,0.013337349028963788,0.013337349028963788,0.034556525455123735
6080,Victor Lindelöf,28,2497,1,0.7988894507288933,1,0.4023786187171936,4,6,0,0,D,Manchester United,1,0.7988894507288933,8.74083061143756,8.592384080402553,308,0.028794573714697798,0.028794573714697798,0.01450303391451639
6314,Joachim Andersen,30,2673,1,1.3567862249910831,1,0.4516803417354822,13,8,7,1,D,Fulham,1,1.3567862249910831,6.610678088851272,6.4844616847112775,571,0.045683037878487646,0.045683037878487646,0.015208092314326
6424,Ben Johnson,14,506,1,0.4844098296016455,0,0.385865556076169,3,4,1,0,D M S,West Ham,1,0.4844098296016455,1.4439898766577244,0.66788793168962,452,0.0861598511149172,0.0861598511149172,0.06863221353133442
6651,Grady Diangana,18,1203,1,0.9809263125061988,0,0.09041122905910016,12,4,0,0,F M S,West Bromwich Albion,1,0.9809263125061988,1.4407385848462582,0.6211172696202993,446,0.0733860084169226,0.0733860084169226,0.006763932348561109
6665,Curtis Jones,24,1174,1,1.758892709389329,2,1.5211435090750456,19,12,2,0,M S,Liverpool,1,1.758892709389329,7.742866411805153,5.182874273508787,263,0.13483845301962488,0.13483845301962488,0.11661236440950094
6674,Rayan Ait Nouri,19,1236,1,0.4755468657240272,1,0.7904387172311544,15,14,0,0,D M S,Wolverhampton Wanderers,1,0.4755468657240272,2.69210309907794,2.285053768195212,563,0.034627198960487424,0.034627198960487424,0.05755621727411319
6817,Fred,29,2314,1,1.7331652631983159,0,2.2325713541358714,25,24,5,0,M S,Manchester United,1,1.7331652631983159,13.194867569953205,10.363801281899212,299,0.0674091934692517,0.0674091934692517,0.08683293944348679
6835,Tom Cairney,10,762,1,0.5839645853266121,1,0.9888524450361728,12,17,2,0,M S,Fulham,1,0.5839645853266121,3.3855622112751007,2.849907038733363,175,0.06897219511731639,0.06897219511731639,0.1167935958704141
6850,Willy Boly,19,1710,1,1.0985003700479865,1,0.5512954220175743,13,3,1,0,D,Wolverhampton Wanderers,1,1.0985003700479865,2.6842157095670696,2.5216604024171834,458,0.05781580894989403,0.05781580894989403,0.029015548527240753
6851,Conor Coady,35,3125,1,1.445029648952186,0,0.1962383016943932,7,3,5,0,D,Wolverhampton Wanderers,1,1.445029648952186,4.858106938190757,4.689755217172205,459,0.04161685388982296,0.04161685388982296,0.0056516630887985244
6857,Morgan Gibbs-White,9,302,1,0.6897356510162354,0,0.37032416090369225,5,7,0,0,F M S,Wolverhampton Wanderers,1,0.6897356510162354,1.5557754784822464,0.7862999141216278,473,0.20555035957437476,0.20555035957437476,0.11036150490507385
6859,Kortney Hause,5,450,1,1.3037527613341808,0,0.0,5,0,2,0,D,Aston Villa,1,1.3037527613341808,1.351992353796959,1.351992353796959,39,0.2607505522668362,0.2607505522668362,0.0
6891,Ryan Fredericks,14,563,1,0.21433745697140694,1,1.2987349126487973,4,12,2,0,D M S,West Ham,1,0.21433745697140694,1.0619316771626472,0.30801658518612385,438,0.03426353663841319,0.03426353663841319,0.20761304109838677
6892,Fabián Balbuena,14,1197,1,1.0978245548903942,0,0.0,8,0,1,1,D S,West Ham,1,1.0978245548903942,2.2188002876937394,1.9963053427636623,443,0.08254319961581912,0.08254319961581912,0.0
7063,Bernard,11,409,1,0.1936356108635664,0,0.5254483036696911,6,10,2,0,F M S,Everton,1,0.1936356108635664,1.2825451437383892,0.7026593955233693,154,0.04260930312401217,0.04260930312401217,0.11562432110091002
7236,Leander Dendoncker,31,2425,1,3.381598680280149,0,0.5813330281525849,31,17,3,0,D M S,Wolverhampton Wanderers,1,3.381598680280149,8.118031600490212,5.303795157000423,464,0.1255026314330777,0.1255026314330777,0.021575246405662947
7390,Karlan Grant,19,1132,1,1.6942405216395855,0,0.14918647333979607,16,2,1,0,F M S,West Bromwich Albion,1,1.6942405216395855,1.810006550513208,0.5052706673741341,582,0.1347011015437833,0.1347011015437833,0.011861115371538557
7395,Carlos Vinicius,9,300,1,1.2549921572208405,0,0.10279384814202784,7,2,2,0,F S,Tottenham,1,1.2549921572208405,1.4212634414434433,0.08671846613287926,564,0.3764976471662521,0.3764976471662521,0.030838154442608352
7701,Moussa Djenepo,26,1146,1,0.7818627245724201,0,0.3710938021540642,13,5,5,0,M S,Southampton,1,0.7818627245724201,2.9603002779185768,1.8959674220532177,382,0.061402831772703156,0.061402831772703156,0.029143492315764203
